ABS,Adjustable_Seat,Bore,Cam_Type,Carburettor,Charging_Method,Clutch_Type,Colour,Compression_Ratio,Cooling,Country_of_Origin,Cylinders,Drive_Type,Dry_Weight,Engine_Config,Engine_Type,Engine_Voltage,Exhaust_Config,First_Seen,Frame_Material,Front_Brake_Caliper(s),Front_Brake_Description,Front_Brake_Diameter,Front_Suspension,Front_Suspension_Travel,Fuel_Tank_Capacity,Gear_Change_Method,Gear_Number,Gear_Type,Ground_Clearance,Height,Ignition,Kilometers,Last_Modified,Last_Seen,Learner_Approved,Length,Linked_Braking_System,Maximum_Power,Maximum_Power_RPM,Maximum_Torque,Maximum_Torque_RPM,Model,Postcode,Price,Rake_(Caster_Angle),Rear_Brake_Caliper(s),Rear_Brake_Description,Rear_Brake_Diameter,Rear_Suspension,Rear_Suspension_Travel,Recommended_RON,Seat_Height,Seating_Capacity,Seating_Position,Side_Stand,Side_Stand_Start_Inhibitor,Starter,State,Stroke,Suburb,Swingarm_Type,Throttle_Bore,Traction_Control,Trail,URL,Valves_Per_Cylinder,Wet_Operational_Weight,Wheel_Type,Wheelbase,Width,Seller,Brand,Remaining_Warranty,Remaining_Registration,Age,Live_Add,Sold,Engine_Size
Standard,No,79.666,DOHC_(Double_Over_Head_Cam),Digital_fuel_injection,Engine,Multi_plate,green,12.0,Liquid,JAPAN,4.0,Chain,187.0,Inline,Piston,12.0,2_into_1,2019-07-01,Aluminium,Four_Piston,Disc,308.827332010207,Inverted,120.0,17.7,Left_foot_lever,6.0,Manual,145.0,1145.0,Digital_Electronic,29501.0,2019-07-12,2019-07-12,No,2090.0,Standard,154.4,13000.0,120.0,12000.0,Ninja_ZX_10R_,0.0,10490,25.971825876662784,Single_Piston,Hydraulic,226.77625108475556,Shock,114.0,95.0,835.0,2.0,Forward,Yes,Standard,Electric,NSW,55.966,none,Dual_Sided,38.83226371061844,Standard,97.0,https://www.bikesales.com.au/bikes/details/2014-kawasaki-ninja-zx-10r-abs/OAG-AD-17227338/?Cr=11,4.0,202.0,Spoke,1422.0,717.748,Dealer,Kawasaki,57,4,5,11.0,Sold,950
Standard,No,79.666,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,green,12.0,Liquid,JAPAN,4.0,Chain,187.0,Inline,Piston,12.0,4_into_2,2019-07-01,Steel,Four_Piston,Hydraulic,308.827332010207,Telescopic,120.0,17.7,Left_foot_lever,6.0,Manual,145.0,1145.0,Digital_Electronic,25478.0,2019-09-08,2019-09-08,No,2090.0,No,134.0,11946.0,119.0,10055.0,Ninja_ZX_10R_,0.0,10490,25.971825876662784,Single_Piston,Hydraulic,226.77625108475556,Shock,114.0,95.0,835.0,2.0,Forward,Yes,No,Electric,QLD,55.966,none,Dual_Sided,38.83226371061844,No,97.0,https://www.bikesales.com.au/bikes/details/2011-kawasaki-ninja-zx-10r-abs/OAG-AD-17178801/?Cr=12,4.0,202.0,Spoke,1422.0,717.748,Dealer,Kawasaki,93,0,8,69.0,Sold,950
Standard,No,79.666,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,green,12.0,Liquid,JAPAN,4.0,Chain,187.0,Inline,Piston,12.0,2_into_1,2019-07-01,Steel,Four_Piston,Disc,308.827332010207,Inverted,120.0,17.7,Left_foot_lever,6.0,Manual,145.0,1145.0,Digital_Electronic,6300.0,2019-05-09,2019-07-12,No,2090.0,Standard,154.4,13000.0,120.0,12000.0,Ninja_ZX_10R_,3043.0,10990,25.971825876662784,Single_Piston,Hydraulic,226.77625108475556,Shock,114.0,95.0,835.0,2.0,Forward,Yes,Standard,Electric,VIC,55.966,Tullamarine,Dual_Sided,38.83226371061844,Standard,97.0,https://www.bikesales.com.au/bikes/details/2012-kawasaki-ninja-zx-10r-abs-my13/SSE-AD-6040964/?Cr=13,4.0,202.0,Spoke,1422.0,717.748,Private,Kawasaki,81,0,7,11.0,Sold,950
Standard,No,79.666,DOHC_(Double_Over_Head_Cam),Digital_fuel_injection,Engine,Multi_plate,white,12.0,Liquid,JAPAN,4.0,Chain,187.0,Inline,Piston,12.0,2_into_1,2019-07-01,Aluminium,Four_Piston,Disc,308.827332010207,Inverted,120.0,17.7,Left_foot_lever,6.0,Manual,145.0,1145.0,Digital_Electronic,15040.0,2019-09-08,2019-09-08,No,2090.0,Standard,154.4,13000.0,120.0,12000.0,Ninja_ZX_10R_,0.0,10990,25.971825876662784,Single_Piston,Hydraulic,226.77625108475556,Shock,114.0,95.0,835.0,2.0,Forward,Yes,Standard,Electric,QLD,55.966,none,Dual_Sided,38.83226371061844,Standard,97.0,https://www.bikesales.com.au/bikes/details/2014-kawasaki-ninja-zx-10r-abs/OAG-AD-16836313/?Cr=14,4.0,202.0,Spoke,1422.0,717.748,Dealer,Kawasaki,57,0,5,69.0,Sold,950
Standard,No,79.666,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,white,12.0,Liquid,JAPAN,4.0,Chain,187.0,Inline,Piston,12.0,2_into_1,2019-07-01,Steel,Four_Piston,Disc,308.827332010207,Inverted,120.0,17.7,Left_foot_lever,6.0,Manual,145.0,1145.0,Digital_Electronic,10500.0,2019-06-12,2019-07-12,No,2090.0,Standard,154.4,13000.0,120.0,12000.0,Ninja_ZX_10R_,2155.0,11400,25.971825876662784,Single_Piston,Hydraulic,226.77625108475556,Shock,114.0,95.0,835.0,2.0,Forward,Yes,Standard,Electric,NSW,55.966,Kellyville,Dual_Sided,38.83226371061844,Standard,97.0,https://www.bikesales.com.au/bikes/details/2013-kawasaki-ninja-zx-10r-abs/SSE-AD-6008472/?Cr=15,4.0,202.0,Spoke,1422.0,717.748,Private,Kawasaki,69,0,6,11.0,Sold,950
Standard,No,79.666,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,green,12.0,Liquid,JAPAN,4.0,Chain,187.0,Inline,Piston,12.0,2_into_1,2019-07-01,Steel,Four_Piston,Disc,308.827332010207,Inverted,120.0,17.7,Left_foot_lever,6.0,Manual,145.0,1145.0,Digital_Electronic,48000.0,2019-05-20,2019-09-08,No,2090.0,Standard,154.4,13000.0,120.0,12000.0,Ninja_ZX_10R_,3173.0,11500,25.971825876662784,Single_Piston,Hydraulic,226.77625108475556,Shock,114.0,95.0,835.0,2.0,Forward,Yes,Standard,Electric,VIC,55.966,Keysborough,Dual_Sided,38.83226371061844,Standard,97.0,https://www.bikesales.com.au/bikes/details/2013-kawasaki-ninja-zx-10r-abs/SSE-AD-5809056/?Cr=16,4.0,202.0,Spoke,1422.0,717.748,Private,Kawasaki,69,5,6,69.0,Sold,950
Standard,No,79.666,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,green,12.0,Liquid,JAPAN,4.0,Chain,187.0,Inline,Piston,12.0,2_into_1,2019-07-01,Aluminium,Four_Piston,Disc,308.827332010207,Inverted,120.0,17.7,Left_foot_lever,6.0,Manual,145.0,1145.0,Digital_Electronic,15500.0,2019-07-01,2019-09-08,No,2090.0,Standard,154.4,13000.0,120.0,12000.0,Ninja_ZX_10R_,7171.0,11500,25.971825876662784,Single_Piston,Hydraulic,226.77625108475556,Shock,114.0,95.0,835.0,2.0,Forward,Yes,Standard,Electric,TAS,55.966,Midway_point,Dual_Sided,38.83226371061844,Standard,97.0,https://www.bikesales.com.au/bikes/details/2013-kawasaki-ninja-zx-10r-abs-my14/SSE-AD-6107021/?Cr=18,4.0,202.0,Spoke,1422.0,717.748,Private,Kawasaki,69,7,6,69.0,Sold,950
Standard,No,79.666,DOHC_(Double_Over_Head_Cam),Digital_fuel_injection,Engine,Multi_plate,black,12.0,Liquid,JAPAN,4.0,Chain,187.0,Inline,Piston,12.0,2_into_1,2019-07-01,Aluminium,Four_Piston,Hydraulic,330.0,Inverted,120.0,17.7,Left_foot_lever,6.0,Manual,145.0,1145.0,Digital,30000.0,2019-06-18,2019-09-08,No,2090.0,Standard,154.4,13000.0,120.0,12000.0,Ninja_ZX_10R_,4124.0,12000,25.971825876662784,Single_Piston,Hydraulic,226.77625108475556,Spring,114.0,95.0,835.0,2.0,Forward,Yes,Standard,Electric,QLD,55.966,New_beith,Dual_Sided,38.83226371061844,Standard,97.0,https://www.bikesales.com.au/bikes/details/2015-kawasaki-ninja-zx-10r-abs-my16/SSE-AD-5971979/?Cr=20,4.0,206.0,Spoke,1440.0,740.0,Private,Kawasaki,45,0,4,69.0,Sold,950
Standard,No,79.666,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,white,12.0,Liquid,JAPAN,4.0,Chain,187.0,Inline,Piston,12.0,2_into_1,2019-07-01,Steel,Four_Piston,Disc,308.827332010207,Inverted,120.0,17.7,Left_foot_lever,6.0,Manual,145.0,1145.0,Digital_Electronic,4800.0,2019-06-30,2019-09-08,No,2090.0,Standard,154.4,13000.0,120.0,12000.0,Ninja_ZX_10R_,2170.0,12250,25.971825876662784,Single_Piston,Hydraulic,226.77625108475556,Shock,114.0,95.0,835.0,2.0,Forward,Yes,Standard,Electric,NSW,55.966,Hammondville,Dual_Sided,38.83226371061844,Standard,97.0,https://www.bikesales.com.au/bikes/details/2013-kawasaki-ninja-zx-10r-abs/SSE-AD-6058072/?Cr=21,4.0,202.0,Spoke,1422.0,717.748,Private,Kawasaki,69,0,6,69.0,Sold,950
Standard,No,79.666,DOHC_(Double_Over_Head_Cam),Digital_fuel_injection,Engine,Multi_plate,black,12.0,Liquid,JAPAN,4.0,Chain,187.0,Inline,Piston,12.0,2_into_1,2019-07-01,Aluminium,Four_Piston,Hydraulic,330.0,Inverted,120.0,17.7,Left_foot_lever,6.0,Manual,145.0,1145.0,Digital,25000.0,2019-06-26,2019-07-12,No,2090.0,Standard,154.4,13000.0,120.0,12000.0,Ninja_ZX_10R_,3127.0,12500,25.971825876662784,Single_Piston,Hydraulic,226.77625108475556,Spring,114.0,95.0,835.0,2.0,Forward,Yes,Standard,Electric,VIC,55.966,Surrey_hills,Dual_Sided,38.83226371061844,Standard,97.0,https://www.bikesales.com.au/bikes/details/2015-kawasaki-ninja-zx-10r-abs-my16/SSE-AD-6133236/?Cr=22,4.0,206.0,Spoke,1440.0,740.0,Private,Kawasaki,45,3,4,11.0,Sold,950
Standard,No,79.666,DOHC_(Double_Over_Head_Cam),Digital_fuel_injection,Engine,Multi_plate,green,12.0,Liquid,JAPAN,4.0,Chain,187.0,Inline,Piston,12.0,2_into_1,2019-07-01,Aluminium,Four_Piston,Hydraulic,330.0,Inverted,120.0,17.7,Left_foot_lever,6.0,Manual,145.0,1145.0,Digital,5800.0,2019-06-20,2019-09-08,No,2090.0,Standard,154.4,13000.0,120.0,12000.0,Ninja_ZX_10R_,3451.0,14000,25.971825876662784,Single_Piston,Hydraulic,226.77625108475556,Spring,114.0,95.0,835.0,2.0,Forward,Yes,Standard,Electric,VIC,55.966,Chewton,Dual_Sided,38.83226371061844,Standard,97.0,https://www.bikesales.com.au/bikes/details/2015-kawasaki-ninja-zx-10r-abs-my16/SSE-AD-5897071/?Cr=23,4.0,206.0,Spoke,1440.0,740.0,Private,Kawasaki,45,0,4,69.0,Sold,950
Standard,No,79.666,DOHC_(Double_Over_Head_Cam),Digital_fuel_injection,Engine,Multi_plate,black,12.0,Liquid,JAPAN,4.0,Chain,187.0,Inline,Piston,12.0,2_into_1,2019-07-01,Aluminium,Four_Piston,Hydraulic,330.0,Inverted,120.0,17.7,Left_foot_lever,6.0,Manual,145.0,1145.0,Digital,18433.0,2019-07-01,2019-07-01,No,2090.0,Standard,154.4,13000.0,120.0,12000.0,Ninja_ZX_10R_,0.0,14840,25.971825876662784,Single_Piston,Hydraulic,226.77625108475556,Spring,114.0,95.0,835.0,2.0,Forward,Yes,Standard,Electric,QLD,55.966,none,Dual_Sided,38.83226371061844,Standard,97.0,https://www.bikesales.com.au/bikes/details/2016-kawasaki-ninja-zx-10r-abs/OAG-AD-17311780/?Cr=24,4.0,206.0,Spoke,1440.0,740.0,Dealer,Kawasaki,33,0,3,0.0,Sold,950
Standard,No,79.666,DOHC_(Double_Over_Head_Cam),Digital_fuel_injection,Engine,Multi_plate,white,12.0,Liquid,JAPAN,4.0,Chain,187.0,Inline,Piston,12.0,4_into_2,2019-07-01,Aluminium,Four_Piston,Hydraulic,330.0,Inverted,120.0,17.7,Left_foot_lever,6.0,Manual,145.0,1145.0,Digital,421.0,2019-08-12,2019-08-12,No,2090.0,Standard,154.4,13000.0,120.0,12000.0,Ninja_ZX_10R_,0.0,18990,25.971825876662784,Single_Piston,Hydraulic,226.77625108475556,Spring,114.0,95.0,835.0,2.0,Forward,Standard,Standard,Electric,NSW,55.966,none,Dual_Sided,38.83226371061844,Standard,97.0,https://www.bikesales.com.au/bikes/details/2017-kawasaki-ninja-zx-10r-abs/OAG-AD-17013282/?Cr=25,4.0,206.0,Spoke,1440.0,740.0,Dealer,Kawasaki,21,0,2,42.0,Sold,950
Standard,No,79.666,DOHC_(Double_Over_Head_Cam),Digital_fuel_injection,Engine,Multi_plate,white,12.0,Liquid,JAPAN,4.0,Chain,187.0,Inline,Piston,12.0,4_into_2,2019-07-01,Aluminium,Four_Piston,Hydraulic,330.0,Inverted,120.0,17.7,Left_foot_lever,6.0,Manual,145.0,1145.0,Digital,5533.985,2019-08-12,2019-08-12,No,2090.0,Standard,154.4,13000.0,120.0,12000.0,Ninja_ZX_10R_,0.0,19990,25.971825876662784,Single_Piston,Hydraulic,226.77625108475556,Spring,114.0,95.0,835.0,2.0,Forward,Standard,Standard,Electric,NSW,55.966,none,Dual_Sided,38.83226371061844,Standard,97.0,https://www.bikesales.com.au/bikes/details/2017-kawasaki-ninja-zx-10r-abs/OAG-AD-16823454/?Cr=26,4.0,206.0,Spoke,1440.0,740.0,Dealer,Kawasaki,21,0,2,42.0,Sold,950
Standard,No,79.666,DOHC_(Double_Over_Head_Cam),Digital_fuel_injection,Engine,Multi_plate,silver,12.0,Liquid,JAPAN,4.0,Chain,187.0,Inline,Piston,12.0,4_into_2,2019-07-01,Aluminium,Four_Piston,Hydraulic,330.0,Inverted,120.0,17.7,Left_foot_lever,6.0,Manual,145.0,1145.0,Digital,5533.985,2019-07-12,2019-07-12,No,2090.0,Standard,154.4,13000.0,120.0,12000.0,Ninja_ZX_10R_,0.0,20990,25.971825876662784,Single_Piston,Hydraulic,226.77625108475556,Spring,114.0,95.0,835.0,2.0,Forward,Standard,Standard,Electric,NSW,55.966,none,Dual_Sided,38.83226371061844,Standard,97.0,https://www.bikesales.com.au/bikes/details/2017-kawasaki-ninja-zx-10r-abs/OAG-AD-16663675/?Cr=27,4.0,206.0,Spoke,1440.0,740.0,Dealer,Kawasaki,21,0,2,11.0,Sold,950
Standard,No,79.666,DOHC_(Double_Over_Head_Cam),Digital_fuel_injection,Engine,Multi_plate,white,12.0,Liquid,JAPAN,4.0,Chain,187.0,Inline,Piston,12.0,4_into_2,2019-07-01,Aluminium,Four_Piston,Hydraulic,330.0,Inverted,120.0,17.7,Left_foot_lever,6.0,Manual,145.0,1145.0,Digital,5533.985,2019-08-26,2019-08-26,No,2090.0,Standard,154.4,13000.0,120.0,12000.0,Ninja_ZX_10R_,0.0,20990,25.971825876662784,Single_Piston,Hydraulic,226.77625108475556,Spring,114.0,95.0,835.0,2.0,Forward,Standard,Standard,Electric,NSW,55.966,none,Dual_Sided,38.83226371061844,Standard,97.0,https://www.bikesales.com.au/bikes/details/2017-kawasaki-ninja-zx-10r-abs/OAG-AD-15731974/?Cr=28,4.0,206.0,Spoke,1440.0,740.0,Dealer,Kawasaki,21,0,2,56.0,Sold,950
Standard,No,79.666,DOHC_(Double_Over_Head_Cam),Digital_fuel_injection,Engine,Multi_plate,green,12.0,Liquid,JAPAN,4.0,Chain,187.0,Inline,Piston,12.0,4_into_2,2019-07-01,Aluminium,Four_Piston,Hydraulic,330.0,Inverted,120.0,17.7,Left_foot_lever,6.0,Manual,145.0,1145.0,Digital,3265.67,2019-07-12,2019-07-12,No,2090.0,Standard,154.4,13000.0,120.0,12000.0,Ninja_ZX_10R_,0.0,20990,25.971825876662784,Single_Piston,Hydraulic,226.77625108475556,Spring,114.0,95.0,835.0,2.0,Forward,Standard,Standard,Electric,VIC,55.966,none,Dual_Sided,38.83226371061844,Standard,97.0,https://www.bikesales.com.au/bikes/details/2018-kawasaki-ninja-zx-10r-abs/OAG-AD-17094528/?Cr=29,4.0,206.0,Spoke,1440.0,740.0,Dealer,Kawasaki,9,0,1,11.0,Sold,950
Standard,No,79.666,DOHC_(Double_Over_Head_Cam),Digital_fuel_injection,Engine,Multi_plate,white,12.0,Liquid,JAPAN,4.0,Chain,187.0,Inline,Piston,12.0,4_into_2,2019-07-01,Aluminium,Four_Piston,Hydraulic,330.0,Inverted,120.0,17.7,Left_foot_lever,6.0,Manual,145.0,1145.0,Digital,5533.985,2019-08-26,2019-08-26,No,2090.0,Standard,154.4,13000.0,120.0,12000.0,Ninja_ZX_10R_,0.0,21500,25.971825876662784,Single_Piston,Hydraulic,226.77625108475556,Spring,114.0,95.0,835.0,2.0,Forward,Standard,Standard,Electric,QLD,55.966,none,Dual_Sided,38.83226371061844,Standard,97.0,https://www.bikesales.com.au/bikes/details/2017-kawasaki-ninja-zx-10r-abs/OAG-AD-17120830/?Cr=30,4.0,206.0,Spoke,1440.0,740.0,Dealer,Kawasaki,21,0,2,56.0,Sold,950
Standard,No,79.666,DOHC_(Double_Over_Head_Cam),Digital_fuel_injection,Engine,Multi_plate,black,12.0,Liquid,JAPAN,4.0,Chain,187.0,Inline,Piston,12.0,4_into_2,2019-07-01,Aluminium,Four_Piston,Hydraulic,330.0,Inverted,120.0,17.7,Left_foot_lever,6.0,Manual,145.0,1145.0,Digital,5533.985,2019-07-01,2019-07-01,No,2090.0,Standard,154.4,13000.0,120.0,12000.0,Ninja_ZX_10R_,0.0,23700,25.971825876662784,Single_Piston,Hydraulic,226.77625108475556,Spring,114.0,95.0,835.0,2.0,Forward,Standard,Standard,Electric,NSW,55.966,none,Dual_Sided,38.83226371061844,Standard,97.0,https://www.bikesales.com.au/bikes/details/2017-kawasaki-ninja-zx-10r-abs/OAG-AD-15112849/?Cr=31,4.0,206.0,Spoke,1440.0,740.0,Dealer,Kawasaki,21,0,2,0.0,Sold,950
Standard,No,79.666,DOHC_(Double_Over_Head_Cam),Digital_fuel_injection,Engine,Multi_plate,black,12.0,Liquid,JAPAN,4.0,Chain,187.0,Inline,Piston,12.0,4_into_2,2019-07-01,Aluminium,Four_Piston,Hydraulic,330.0,Inverted,120.0,17.7,Left_foot_lever,6.0,Manual,145.0,1145.0,Digital,3265.67,2019-09-08,2019-09-08,No,2090.0,Standard,154.4,13000.0,120.0,12000.0,Ninja_ZX_10R_,0.0,25990,25.971825876662784,Single_Piston,Hydraulic,226.77625108475556,Spring,114.0,95.0,835.0,2.0,Forward,Standard,Standard,Electric,QLD,55.966,none,Dual_Sided,38.83226371061844,Standard,97.0,https://www.bikesales.com.au/bikes/details/2018-kawasaki-ninja-zx-10r-abs/OAG-AD-17221246/?Cr=32,4.0,206.0,Spoke,1440.0,740.0,Dealer,Kawasaki,9,0,1,69.0,Sold,950
Standard,No,76.0,DOHC_(Double_Over_Head_Cam),Fuel_injection,Alternator_&_Regulator-Rectifier,Multi_plate,green,13.0,Liquid_&_Oil,JAPAN,4.0,Chain,187.0,Inline,Piston,12.0,2_into_1,2019-07-01,Steel,Four_Piston,Hydraulic,308.827332010207,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,137.38195121951225,1145.0,CDI_(Capacitive_Discharge_Ignition),4030.0,2019-06-22,2019-07-12,No,2090.0,No,134.0,11946.0,119.0,10055.0,Ninja_ZX_10R_Replica,2913.0,16000,25.971825876662784,Single_Piston,Hydraulic,226.77625108475556,Shock,130.0,95.0,835.0,2.0,Forward,Standard,No,Electric,ACT,55.0,Ngunnawal,Dual_Sided,42.276,No,97.0,https://www.bikesales.com.au/bikes/details/2018-kawasaki-ninja-zx-10r-krt-abs-replica/SSE-AD-5671836/?Cr=0,4.0,206.0,Spoke,1440.0,740.0,Private,Kawasaki,0,0,1,11.0,Sold,950
Standard,No,79.666,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Alternator_&_Regulator-Rectifier,Multi_plate,green,12.0,Liquid_&_Oil,JAPAN,4.0,Chain,187.0,Inline,Piston,12.0,2_into_1,2019-07-01,Steel,Four_Piston,Hydraulic,308.827332010207,Telescopic,120.0,17.7,Left_foot_lever,6.0,Manual,137.38195121951225,1145.0,CDI_(Capacitive_Discharge_Ignition),5680.0,2019-06-23,2019-09-08,No,2090.0,No,134.0,11946.0,119.0,10055.0,Ninja_ZX_10R_Replica,2170.0,17000,25.971825876662784,Single_Piston,Hydraulic,226.77625108475556,Shock,130.0,95.0,835.0,2.0,Forward,Standard,No,Electric,NSW,55.966,Prestons,Dual_Sided,38.83226371061844,No,97.0,https://www.bikesales.com.au/bikes/details/2015-kawasaki-ninja-zx-10r-krt-abs-replica-my16/SSE-AD-6063499/?Cr=1,4.0,202.0,Spoke,1422.0,717.748,Private,Kawasaki,0,7,4,69.0,Sold,950
Standard,No,76.0,DOHC_(Double_Over_Head_Cam),Fuel_injection,Alternator_&_Regulator-Rectifier,Multi_plate,green,13.0,Liquid_&_Oil,JAPAN,4.0,Chain,187.0,Inline,Piston,12.0,2_into_1,2019-07-01,Steel,Four_Piston,Hydraulic,308.827332010207,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,137.38195121951225,1145.0,CDI_(Capacitive_Discharge_Ignition),0.0,2019-07-12,2019-07-12,No,2090.0,No,134.0,11946.0,119.0,10055.0,Ninja_ZX_10R_Replica,0.0,17990,25.971825876662784,Single_Piston,Hydraulic,226.77625108475556,Shock,130.0,95.0,835.0,2.0,Forward,Standard,No,Electric,ACT,55.0,none,Dual_Sided,42.276,No,97.0,https://www.bikesales.com.au/bikes/details/2017-kawasaki-ninja-zx-10r-krt-abs-replica/OAG-AD-16607945/?Cr=2,4.0,206.0,Spoke,1440.0,740.0,Dealer,Kawasaki,0,0,2,11.0,Sold,950
Standard,No,76.0,DOHC_(Double_Over_Head_Cam),Fuel_injection,Alternator_&_Regulator-Rectifier,Multi_plate,green,13.0,Liquid_&_Oil,JAPAN,4.0,Chain,187.0,Inline,Piston,12.0,2_into_1,2019-07-01,Steel,Four_Piston,Hydraulic,308.827332010207,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,137.38195121951225,1145.0,CDI_(Capacitive_Discharge_Ignition),100.0,2019-08-17,2019-08-17,No,2090.0,No,134.0,11946.0,119.0,10055.0,Ninja_ZX_10R_Replica,0.0,18990,25.971825876662784,Single_Piston,Hydraulic,226.77625108475556,Shock,130.0,95.0,835.0,2.0,Forward,Standard,No,Electric,NSW,55.0,none,Dual_Sided,42.276,No,97.0,https://www.bikesales.com.au/bikes/details/2017-kawasaki-ninja-zx-10r-krt-abs-replica-my18/OAG-AD-16942947/?Cr=3,4.0,206.0,Spoke,1440.0,740.0,Dealer,Kawasaki,0,0,2,47.0,Sold,950
Standard,No,76.0,DOHC_(Double_Over_Head_Cam),Fuel_injection,Alternator_&_Regulator-Rectifier,Multi_plate,green,13.0,Liquid_&_Oil,JAPAN,4.0,Chain,187.0,Inline,Piston,12.0,2_into_1,2019-07-01,Steel,Four_Piston,Hydraulic,308.827332010207,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,137.38195121951225,1145.0,CDI_(Capacitive_Discharge_Ignition),3265.67,2019-09-08,2019-09-08,No,2090.0,No,134.0,11946.0,119.0,10055.0,Ninja_ZX_10R_Replica,0.0,18990,25.971825876662784,Single_Piston,Hydraulic,226.77625108475556,Shock,130.0,95.0,835.0,2.0,Forward,Standard,No,Electric,QLD,55.0,none,Dual_Sided,42.276,No,97.0,https://www.bikesales.com.au/bikes/details/2018-kawasaki-ninja-zx-10r-krt-abs-replica/OAG-AD-17045644/?Cr=4,4.0,206.0,Spoke,1440.0,740.0,Dealer,Kawasaki,0,0,1,69.0,Sold,950
Standard,No,76.0,DOHC_(Double_Over_Head_Cam),Fuel_injection,Alternator_&_Regulator-Rectifier,Multi_plate,green,13.0,Liquid_&_Oil,JAPAN,4.0,Chain,187.0,Inline,Piston,12.0,2_into_1,2019-07-01,Steel,Four_Piston,Hydraulic,308.827332010207,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,137.38195121951225,1145.0,CDI_(Capacitive_Discharge_Ignition),2684.0,2019-07-12,2019-07-12,No,2090.0,No,134.0,11946.0,119.0,10055.0,Ninja_ZX_10R_Replica,0.0,19490,25.971825876662784,Single_Piston,Hydraulic,226.77625108475556,Shock,130.0,95.0,835.0,2.0,Forward,Standard,No,Electric,VIC,55.0,none,Dual_Sided,42.276,No,97.0,https://www.bikesales.com.au/bikes/details/2018-kawasaki-ninja-zx-10r-krt-abs-replica/OAG-AD-16914539/?Cr=5,4.0,206.0,Spoke,1440.0,740.0,Dealer,Kawasaki,0,0,1,11.0,Sold,950
Standard,No,76.0,DOHC_(Double_Over_Head_Cam),Fuel_injection,Alternator_&_Regulator-Rectifier,Multi_plate,green,13.0,Liquid_&_Oil,JAPAN,4.0,Chain,187.0,Inline,Piston,12.0,2_into_1,2019-07-01,Steel,Four_Piston,Hydraulic,308.827332010207,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,137.38195121951225,1145.0,CDI_(Capacitive_Discharge_Ignition),5533.985,2019-09-08,2019-09-08,No,2090.0,No,134.0,11946.0,119.0,10055.0,Ninja_ZX_10R_Replica,0.0,19990,25.971825876662784,Single_Piston,Hydraulic,226.77625108475556,Shock,130.0,95.0,835.0,2.0,Forward,Standard,No,Electric,NSW,55.0,none,Dual_Sided,42.276,No,97.0,https://www.bikesales.com.au/bikes/details/2017-kawasaki-ninja-zx-10r-krt-abs-replica/OAG-AD-16891580/?Cr=6,4.0,206.0,Spoke,1440.0,740.0,Dealer,Kawasaki,0,0,2,69.0,Sold,950
Standard,No,76.0,DOHC_(Double_Over_Head_Cam),Fuel_injection,Alternator_&_Regulator-Rectifier,Multi_plate,green,13.0,Liquid_&_Oil,JAPAN,4.0,Chain,187.0,Inline,Piston,12.0,2_into_1,2019-07-01,Steel,Four_Piston,Hydraulic,308.827332010207,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,137.38195121951225,1145.0,CDI_(Capacitive_Discharge_Ignition),3265.67,2019-09-08,2019-09-08,No,2090.0,No,134.0,11946.0,119.0,10055.0,Ninja_ZX_10R_Replica,0.0,19990,25.971825876662784,Single_Piston,Hydraulic,226.77625108475556,Shock,130.0,95.0,835.0,2.0,Forward,Standard,No,Electric,NSW,55.0,none,Dual_Sided,42.276,No,97.0,https://www.bikesales.com.au/bikes/details/2018-kawasaki-ninja-zx-10r-krt-abs-replica/OAG-AD-16800581/?Cr=8,4.0,206.0,Spoke,1440.0,740.0,Dealer,Kawasaki,0,0,1,69.0,Sold,950
