ABS,Adjustable_Seat,Bore,Cam_Type,Carburettor,Charging_Method,Clutch_Type,Colour,Compression_Ratio,Cooling,Country_of_Origin,Cylinders,Drive_Type,Dry_Weight,Engine_Config,Engine_Description,Engine_Stroke,Engine_Type,Engine_Voltage,Exhaust_Config,First_Seen,Frame_Material,Front_Brake_Caliper(s),Front_Brake_Description,Front_Brake_Diameter,Front_Suspension,Front_Suspension_Travel,Fuel_Tank_Capacity,Gear_Change_Method,Gear_Number,Gear_Type,Ground_Clearance,Height,Ignition,Kilometers,Last_Modified,Last_Seen,Learner_Approved,Length,Linked_Braking_System,Make,Maximum_Power,Maximum_Power_RPM,Maximum_Torque,Maximum_Torque_RPM,Model,Network_ID,Postcode,Price,Rake_(Caster_Angle),Rear_Brake_Caliper(s),Rear_Brake_Description,Rear_Brake_Diameter,Rear_Suspension,Rear_Suspension_Travel,Recommended_RON,Registration_Expiry,Seat_Height,Seating_Capacity,Seating_Position,Side_Stand,Side_Stand_Start_Inhibitor,Starter,State,Stroke,Suburb,Swingarm_Type,Throttle_Bore,Traction_Control,Trail,URL,Valves_Per_Cylinder,Warranty_in_Months_from_First_Registration,Wet_Operational_Weight,Wheel_Type,Wheelbase,Width,Release_Year,Seller
Standard,No,62.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Slipper,orange,10.0,Liquid,JAPAN,2.0,Chain,160.0,Parallel,300,4.0,Piston,12.0,2_into_1,2019-06-17,Steel,Four_Piston,Disc,290.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,140.0,1110.0,CDI_(Capacitive_Discharge_Ignition),6819.0,2019-06-30,2019-06-30,Yes,2015.0,No,Kawasaki,29.0,11000.0,30.0,10000.0,Ninja_300_Edition,OAG-AD-17304479,0,3990,27.0,Single_Piston,Disc,220.0,Shock,132.0,95.0,01/01/1970,785.0,2.0,Forward,No,Standard,Electric,WA,49.0,none,Dual_Sided,32.0,No,93.0,https://www.bikesales.com.au/bikes/details/2014-kawasaki-ninja-300-abs-special-edition/OAG-AD-17304479/?Cr=9,4.0,0,174.0,Spoke,1405.0,715.0,2014,Dealer
Standard,No,62.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,black,10.0,Liquid,JAPAN,2.0,Chain,160.0,Parallel,300,4.0,Piston,12.0,2_into_1,2019-06-17,Steel,Double_Piston,Disc,290.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,140.0,1110.0,CDI_(Capacitive_Discharge_Ignition),32823.0,2019-07-19,2019-07-19,Yes,2015.0,No,Kawasaki,29.0,11000.0,30.0,10000.0,Ninja_300_Edition,OAG-AD-17170183,0,3990,27.0,Double_Piston,Disc,220.0,Shock,132.0,95.0,01/02/2020,785.0,2.0,Forward,Standard,Standard,Electric,WA,49.0,none,Dual_Sided,32.0,No,93.0,https://www.bikesales.com.au/bikes/details/2016-kawasaki-ninja-300-abs-special-edition/OAG-AD-17170183/?Cr=10,4.0,0,174.0,Spoke,1405.0,715.0,2016,Dealer
Standard,No,62.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Slipper,orange,10.0,Liquid,JAPAN,2.0,Chain,160.0,Parallel,300,4.0,Piston,12.0,2_into_1,2019-06-17,Steel,Four_Piston,Disc,290.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,140.0,1110.0,CDI_(Capacitive_Discharge_Ignition),18066.0,2019-05-01,2019-07-19,Yes,2015.0,No,Kawasaki,29.0,11000.0,30.0,10000.0,Ninja_300_Edition,SSE-AD-5907622,2120,4100,27.0,Single_Piston,Disc,220.0,Shock,132.0,95.0,01/03/2019,785.0,2.0,Forward,No,Standard,Electric,NSW,49.0,Pennant_hills,Dual_Sided,32.0,No,93.0,https://www.bikesales.com.au/bikes/details/2014-kawasaki-ninja-300-abs-special-edition/SSE-AD-5907622/?Cr=12,4.0,0,174.0,Spoke,1405.0,715.0,2014,Private
Standard,No,62.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,black,10.0,Liquid,JAPAN,2.0,Chain,160.0,Parallel,300,4.0,Piston,12.0,2_into_1,2019-06-17,Steel,Double_Piston,Disc,290.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,140.0,1110.0,CDI_(Capacitive_Discharge_Ignition),7174.0,2019-06-17,2019-07-19,Yes,2015.0,No,Kawasaki,29.0,11000.0,30.0,10000.0,Ninja_300_Edition,SSE-AD-6108731,4500,4200,27.0,Double_Piston,Disc,220.0,Shock,132.0,95.0,01/06/2019,785.0,2.0,Forward,Standard,Standard,Electric,QLD,49.0,Warner,Dual_Sided,32.0,No,93.0,https://www.bikesales.com.au/bikes/details/2016-kawasaki-ninja-300-abs-special-edition/SSE-AD-6108731/?Cr=13,4.0,0,174.0,Spoke,1405.0,715.0,2016,Private
Standard,No,62.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Slipper,green,10.0,Liquid,JAPAN,2.0,Chain,160.0,Parallel,300,4.0,Piston,12.0,2_into_1,2019-06-17,Steel,Four_Piston,Disc,290.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,140.0,1110.0,CDI_(Capacitive_Discharge_Ignition),3335.0,2019-06-01,2019-07-19,Yes,2015.0,No,Kawasaki,29.0,11000.0,30.0,10000.0,Ninja_300_Edition,SSE-AD-6031675,4178,4300,27.0,Single_Piston,Disc,220.0,Shock,132.0,95.0,01/08/2019,785.0,2.0,Forward,No,Standard,Electric,QLD,49.0,Wynnum,Dual_Sided,32.0,No,93.0,https://www.bikesales.com.au/bikes/details/2012-kawasaki-ninja-300-abs-special-edition-my13/SSE-AD-6031675/?Cr=14,4.0,0,174.0,Spoke,1405.0,715.0,2012,Private
Standard,No,62.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,green,10.0,Liquid,JAPAN,2.0,Chain,160.0,Parallel,300,4.0,Piston,12.0,2_into_1,2019-06-17,Steel,Double_Piston,Disc,290.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,140.0,1110.0,CDI_(Capacitive_Discharge_Ignition),13800.0,2019-04-15,2019-06-17,Yes,2015.0,No,Kawasaki,29.0,11000.0,30.0,10000.0,Ninja_300_Edition,SSE-AD-6025946,3163,4500,27.0,Double_Piston,Disc,220.0,Shock,132.0,95.0,01/06/2019,785.0,2.0,Forward,Standard,Standard,Electric,VIC,49.0,Carnegie,Dual_Sided,32.0,No,93.0,https://www.bikesales.com.au/bikes/details/2015-kawasaki-ninja-300-abs-special-edition-my16/SSE-AD-6025946/?Cr=17,4.0,0,174.0,Spoke,1405.0,715.0,2015,Private
Standard,No,62.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,blue,10.0,Liquid,JAPAN,2.0,Chain,160.0,Parallel,300,4.0,Piston,12.0,2_into_1,2019-06-17,Steel,Double_Piston,Disc,290.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,140.0,1110.0,CDI_(Capacitive_Discharge_Ignition),12800.0,2019-06-10,2019-07-19,Yes,2015.0,No,Kawasaki,29.0,11000.0,30.0,10000.0,Ninja_300_Edition,SSE-AD-6110559,2046,4600,27.0,Double_Piston,Disc,220.0,Shock,132.0,95.0,01/03/2020,785.0,2.0,Forward,No,Standard,Electric,NSW,49.0,Five_dock,Dual_Sided,32.0,No,93.0,https://www.bikesales.com.au/bikes/details/2015-kawasaki-ninja-300-abs-special-edition/SSE-AD-6110559/?Cr=19,4.0,0,174.0,Spoke,1405.0,715.0,2015,Private
Standard,No,62.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Slipper,orange,10.0,Liquid,JAPAN,2.0,Chain,160.0,Parallel,300,4.0,Piston,12.0,2_into_1,2019-06-17,Steel,Four_Piston,Disc,290.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,140.0,1110.0,CDI_(Capacitive_Discharge_Ignition),2418.0,2019-05-23,2019-07-19,Yes,2015.0,No,Kawasaki,29.0,11000.0,30.0,10000.0,Ninja_300_Edition,SSE-AD-5897798,2112,4849,27.0,Single_Piston,Disc,220.0,Shock,132.0,95.0,01/09/2019,785.0,2.0,Forward,No,Standard,Electric,NSW,49.0,Ryde,Dual_Sided,32.0,No,93.0,https://www.bikesales.com.au/bikes/details/2014-kawasaki-ninja-300-abs-special-edition/SSE-AD-5897798/?Cr=20,4.0,0,174.0,Spoke,1405.0,715.0,2014,Private
Standard,No,62.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,orange,10.0,Liquid,JAPAN,2.0,Chain,160.0,Parallel,300,4.0,Piston,12.0,2_into_1,2019-06-17,Steel,Double_Piston,Disc,290.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,140.0,1110.0,CDI_(Capacitive_Discharge_Ignition),1800.0,2019-06-13,2019-07-19,Yes,2015.0,No,Kawasaki,29.0,11000.0,30.0,10000.0,Ninja_300_Edition,SSE-AD-5970663,2153,4950,27.0,Double_Piston,Disc,220.0,Shock,132.0,95.0,01/01/2020,785.0,2.0,Forward,Standard,Standard,Electric,NSW,49.0,Baulkham_hills,Dual_Sided,32.0,No,93.0,https://www.bikesales.com.au/bikes/details/2016-kawasaki-ninja-300-abs-special-edition/SSE-AD-5970663/?Cr=21,4.0,0,174.0,Spoke,1405.0,715.0,2016,Private
Standard,No,62.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,green,10.0,Liquid,JAPAN,2.0,Chain,160.0,Parallel,300,4.0,Piston,12.0,2_into_1,2019-06-17,Steel,Double_Piston,Disc,290.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,140.0,1110.0,CDI_(Capacitive_Discharge_Ignition),3670.0,2019-06-17,2019-06-17,Yes,2015.0,No,Kawasaki,29.0,11000.0,30.0,10000.0,Ninja_300_Edition,OAG-AD-17170279,0,4990,27.0,Double_Piston,Disc,220.0,Shock,132.0,95.0,01/05/2019,785.0,2.0,Forward,Standard,Standard,Electric,VIC,49.0,none,Dual_Sided,32.0,No,93.0,https://www.bikesales.com.au/bikes/details/2015-kawasaki-ninja-300-abs-special-edition-my16/OAG-AD-17170279/?Cr=22,4.0,0,174.0,Spoke,1405.0,715.0,2015,Dealer
Standard,No,62.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,red,10.0,Liquid,JAPAN,2.0,Chain,160.0,Parallel,300,4.0,Piston,12.0,2_into_1,2019-06-17,Steel,Double_Piston,Disc,290.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,140.0,1110.0,CDI_(Capacitive_Discharge_Ignition),170.0,2019-06-12,2019-07-06,Yes,2015.0,No,Kawasaki,29.0,11000.0,30.0,10000.0,Ninja_300_Edition,SSE-AD-6129818,4509,4999,27.0,Double_Piston,Disc,220.0,Shock,132.0,95.0,01/10/2019,785.0,2.0,Forward,Standard,Standard,Electric,QLD,49.0,Mango_hill,Dual_Sided,32.0,No,93.0,https://www.bikesales.com.au/bikes/details/2016-kawasaki-ninja-300-abs-special-edition/SSE-AD-6129818/?Cr=23,4.0,0,174.0,Spoke,1405.0,715.0,2016,Private
Standard,No,62.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,green,10.0,Liquid,JAPAN,2.0,Chain,160.0,Parallel,300,4.0,Piston,12.0,2_into_1,2019-06-17,Steel,Double_Piston,Disc,290.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,140.0,1110.0,CDI_(Capacitive_Discharge_Ignition),620.0,2019-06-06,2019-07-19,Yes,2015.0,No,Kawasaki,29.0,11000.0,30.0,10000.0,Ninja_300_Edition,SSE-AD-6129470,2250,5500,27.0,Double_Piston,Disc,220.0,Shock,132.0,95.0,01/04/2020,785.0,2.0,Forward,Standard,Standard,Electric,NSW,49.0,Kariong,Dual_Sided,32.0,No,93.0,https://www.bikesales.com.au/bikes/details/2017-kawasaki-ninja-300-abs-special-edition/SSE-AD-6129470/?Cr=24,4.0,0,174.0,Spoke,1405.0,715.0,2017,Private
Standard,No,62.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,grey,10.0,Liquid,JAPAN,2.0,Chain,160.0,Parallel,300,4.0,Piston,12.0,2_into_1,2019-06-17,Steel,Double_Piston,Disc,290.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,140.0,1110.0,CDI_(Capacitive_Discharge_Ignition),1680.0,2019-05-29,2019-07-19,Yes,2015.0,No,Kawasaki,29.0,11000.0,30.0,10000.0,Ninja_300_Edition,SSE-AD-6088271,3204,5500,27.0,Double_Piston,Disc,220.0,Shock,132.0,95.0,01/06/2019,785.0,2.0,Forward,No,Standard,Electric,VIC,49.0,Bentleigh,Dual_Sided,32.0,No,93.0,https://www.bikesales.com.au/bikes/details/2015-kawasaki-ninja-300-abs-special-edition/SSE-AD-6088271/?Cr=25,4.0,0,174.0,Spoke,1405.0,715.0,2015,Private
Standard,No,70.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,black,11.0,Liquid,JAPAN,2.0,Chain,167.0,Parallel,400,4.0,Piston,12.0,2_into_1,2019-06-17,Steel,Double_Piston,Hydraulic,310.0,Telescopic,120.0,14.0,Left_foot_lever,6.0,Manual,137.33805128205128,1125.0,Digital,4900.0,2019-07-12,2019-07-12,Yes,1190.0,No,Kawasaki,33.4,10000.0,40.0,8000.0,Ninja_400_(EX400G),OAG-AD-17271867,0,5790,26.081707070707118,Double_Piston,Hydraulic,220.0,Shock,130.0,95.0,01/08/2019,785.0,2.0,Forward,Standard,No,Electric,QLD,51.8,none,Dual_Sided,32.0,No,97.0,https://www.bikesales.com.au/bikes/details/2018-kawasaki-ninja-400-ex400g/OAG-AD-17271867/?Cr=0,4.0,24,168.0,Spoke,1370.0,710.0,2018,Dealer
Standard,No,70.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,black,11.0,Liquid,JAPAN,2.0,Chain,167.0,Parallel,400,4.0,Piston,12.0,2_into_1,2019-06-17,Steel,Double_Piston,Hydraulic,310.0,Telescopic,120.0,14.0,Left_foot_lever,6.0,Manual,137.33805128205128,1125.0,Digital,2045.0,2019-07-06,2019-07-06,Yes,1190.0,No,Kawasaki,33.4,10000.0,40.0,8000.0,Ninja_400_(EX400G),OAG-AD-17255405,0,6290,26.081707070707118,Double_Piston,Hydraulic,220.0,Shock,130.0,95.0,01/09/2019,785.0,2.0,Forward,Standard,No,Electric,VIC,51.8,none,Dual_Sided,32.0,No,97.0,https://www.bikesales.com.au/bikes/details/2018-kawasaki-ninja-400-ex400g/OAG-AD-17255405/?Cr=1,4.0,24,168.0,Spoke,1370.0,710.0,2018,Dealer
Standard,No,70.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,black,11.0,Liquid,JAPAN,2.0,Chain,167.0,Parallel,400,4.0,Piston,12.0,2_into_1,2019-06-17,Steel,Double_Piston,Hydraulic,310.0,Telescopic,120.0,14.0,Left_foot_lever,6.0,Manual,137.33805128205128,1125.0,Digital,1300.0,2019-04-12,2019-06-30,Yes,1190.0,No,Kawasaki,33.4,10000.0,40.0,8000.0,Ninja_400_(EX400G),SSE-AD-6034322,5165,6300,26.081707070707118,Double_Piston,Hydraulic,220.0,Shock,130.0,95.0,01/06/2019,785.0,2.0,Forward,Standard,No,Electric,SA,51.8,Christies_beach,Dual_Sided,32.0,No,97.0,https://www.bikesales.com.au/bikes/details/2018-kawasaki-ninja-400-ex400g/SSE-AD-6034322/?Cr=2,4.0,24,168.0,Spoke,1370.0,710.0,2018,Private
Standard,No,70.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,black,11.0,Liquid,JAPAN,2.0,Chain,167.0,Parallel,400,4.0,Piston,12.0,2_into_1,2019-06-17,Steel,Double_Piston,Hydraulic,310.0,Telescopic,120.0,14.0,Left_foot_lever,6.0,Manual,137.33805128205128,1125.0,Digital,40.0,2019-07-12,2019-07-12,Yes,1190.0,No,Kawasaki,33.4,10000.0,40.0,8000.0,Ninja_400_(EX400G),OAG-AD-16986732,0,6380,26.081707070707118,Double_Piston,Hydraulic,220.0,Shock,130.0,95.0,01/01/1970,785.0,2.0,Forward,Standard,No,Electric,WA,51.8,none,Dual_Sided,32.0,No,97.0,https://www.bikesales.com.au/bikes/details/2018-kawasaki-ninja-400-ex400g/OAG-AD-16986732/?Cr=3,4.0,24,168.0,Spoke,1370.0,710.0,2018,Dealer
Standard,No,70.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,black,11.0,Liquid,JAPAN,2.0,Chain,167.0,Parallel,400,4.0,Piston,12.0,2_into_1,2019-06-17,Steel,Double_Piston,Hydraulic,310.0,Telescopic,120.0,14.0,Left_foot_lever,6.0,Manual,137.33805128205128,1125.0,Digital,3800.0,2019-06-02,2019-07-19,Yes,1190.0,No,Kawasaki,33.4,10000.0,40.0,8000.0,Ninja_400_(EX400G),SSE-AD-6049579,2112,6388,26.081707070707118,Double_Piston,Hydraulic,220.0,Shock,130.0,95.0,01/06/2020,785.0,2.0,Forward,Standard,No,Electric,NSW,51.8,Ryde,Dual_Sided,32.0,No,97.0,https://www.bikesales.com.au/bikes/details/2018-kawasaki-ninja-400-ex400g/SSE-AD-6049579/?Cr=4,4.0,24,168.0,Spoke,1370.0,710.0,2018,Private
Standard,No,70.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,green,11.0,Liquid,JAPAN,2.0,Chain,167.0,Parallel,400,4.0,Piston,12.0,2_into_1,2019-06-17,Steel,Double_Piston,Hydraulic,310.0,Telescopic,120.0,14.0,Left_foot_lever,6.0,Manual,137.33805128205128,1125.0,Digital,112.0,2019-07-12,2019-07-12,Yes,1190.0,No,Kawasaki,33.4,10000.0,40.0,8000.0,Ninja_400_(EX400G),OAG-AD-16847032,0,6488,26.081707070707118,Double_Piston,Hydraulic,220.0,Shock,130.0,95.0,01/08/2019,785.0,2.0,Forward,Standard,No,Electric,VIC,51.8,none,Dual_Sided,32.0,No,97.0,https://www.bikesales.com.au/bikes/details/2018-kawasaki-ninja-400-ex400g/OAG-AD-16847032/?Cr=5,4.0,24,168.0,Spoke,1370.0,710.0,2018,Dealer
Standard,No,70.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,black,11.0,Liquid,JAPAN,2.0,Chain,167.0,Parallel,400,4.0,Piston,12.0,2_into_1,2019-06-17,Steel,Double_Piston,Hydraulic,310.0,Telescopic,120.0,14.0,Left_foot_lever,6.0,Manual,137.33805128205128,1125.0,Digital,1967.0,2019-07-19,2019-07-19,Yes,1190.0,No,Kawasaki,33.4,10000.0,40.0,8000.0,Ninja_400_(EX400G),OAG-AD-17292653,0,6490,26.081707070707118,Double_Piston,Hydraulic,220.0,Shock,130.0,95.0,01/01/1970,785.0,2.0,Forward,Standard,No,Electric,QLD,51.8,none,Dual_Sided,32.0,No,97.0,https://www.bikesales.com.au/bikes/details/2018-kawasaki-ninja-400-ex400g/OAG-AD-17292653/?Cr=6,4.0,24,168.0,Spoke,1370.0,710.0,2018,Dealer
Standard,No,70.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,orange,11.0,Liquid,JAPAN,2.0,Chain,167.0,Parallel,400,4.0,Piston,12.0,2_into_1,2019-06-17,Steel,Double_Piston,Hydraulic,310.0,Telescopic,120.0,14.0,Left_foot_lever,6.0,Manual,137.33805128205128,1125.0,Digital,125.0,2019-06-14,2019-07-19,Yes,1190.0,No,Kawasaki,33.4,10000.0,40.0,8000.0,Ninja_400_(EX400G),SSE-AD-6143547,4810,6490,26.081707070707118,Double_Piston,Hydraulic,220.0,Shock,130.0,95.0,01/01/1970,785.0,2.0,Forward,Standard,No,Electric,QLD,51.8,Townsville_city,Dual_Sided,32.0,No,97.0,https://www.bikesales.com.au/bikes/details/2018-kawasaki-ninja-400-ex400g/SSE-AD-6143547/?Cr=7,4.0,24,168.0,Spoke,1370.0,710.0,2018,Private
Standard,No,70.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Alternator_&_Regulator-Rectifier,Multi_plate,none,11.0,Liquid,JAPAN,2.0,Chain,167.0,Parallel,400,4.0,Piston,12.0,2_into_1,2019-06-17,Steel,Double_Piston,Hydraulic,310.0,Telescopic,120.0,14.0,Left_foot_lever,6.0,Manual,137.33805128205128,1125.0,Digital,1049.412,2019-07-19,2019-07-19,Yes,1990.0,No,Kawasaki,33.4,10000.0,40.0,8000.0,Ninja_400_(EX400G),SHRM-AD-519039,0,6499,26.081707070707118,Double_Piston,Hydraulic,220.0,Shock,130.0,95.0,01/01/1970,785.0,2.0,Forward,Standard,No,Electric,none,51.8,none,Dual_Sided,32.0,No,97.0,https://www.bikesales.com.au/bikes/details/2019-kawasaki-ninja-400-ex400g/SHRM-AD-519039/?Cr=8,4.0,24,168.0,Spoke,1370.0,710.0,2019,Private
Standard,No,70.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,black,11.0,Liquid,JAPAN,2.0,Chain,167.0,Parallel,400,4.0,Piston,12.0,2_into_1,2019-06-17,Steel,Double_Piston,Hydraulic,310.0,Telescopic,120.0,14.0,Left_foot_lever,6.0,Manual,137.33805128205128,1125.0,Digital,780.0,2019-05-25,2019-07-12,Yes,1190.0,No,Kawasaki,33.4,10000.0,40.0,8000.0,Ninja_400_(EX400G),SSE-AD-6101088,2287,6600,26.081707070707118,Double_Piston,Hydraulic,220.0,Shock,130.0,95.0,01/08/2019,785.0,2.0,Forward,Standard,No,Electric,NSW,51.8,Maryland,Dual_Sided,32.0,No,97.0,https://www.bikesales.com.au/bikes/details/2018-kawasaki-ninja-400-ex400g/SSE-AD-6101088/?Cr=9,4.0,24,168.0,Spoke,1370.0,710.0,2018,Private
Standard,No,70.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,black,11.0,Liquid,JAPAN,2.0,Chain,167.0,Parallel,400,4.0,Piston,12.0,2_into_1,2019-06-17,Steel,Double_Piston,Hydraulic,310.0,Telescopic,120.0,14.0,Left_foot_lever,6.0,Manual,137.33805128205128,1125.0,Digital,143.0,2019-07-19,2019-07-19,Yes,1190.0,No,Kawasaki,33.4,10000.0,40.0,8000.0,Ninja_400_(EX400G),OAG-AD-16064553,0,6890,26.081707070707118,Double_Piston,Hydraulic,220.0,Shock,130.0,95.0,01/01/1970,785.0,2.0,Forward,Standard,No,Electric,NSW,51.8,none,Dual_Sided,32.0,No,97.0,https://www.bikesales.com.au/bikes/details/2018-kawasaki-ninja-400-ex400g/OAG-AD-16064553/?Cr=10,4.0,24,168.0,Spoke,1370.0,710.0,2018,Dealer
Standard,No,70.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Alternator_&_Regulator-Rectifier,Multi_plate,black,11.0,Liquid,JAPAN,2.0,Chain,167.0,Parallel,400,4.0,Piston,12.0,2_into_1,2019-06-17,Steel,Double_Piston,Hydraulic,310.0,Telescopic,120.0,14.0,Left_foot_lever,6.0,Manual,137.33805128205128,1125.0,Digital,100.0,2019-07-19,2019-07-19,Yes,1990.0,No,Kawasaki,33.4,10000.0,40.0,8000.0,Ninja_400_(EX400G),OAG-AD-17201485,0,6990,26.081707070707118,Double_Piston,Hydraulic,220.0,Shock,130.0,95.0,01/01/1970,785.0,2.0,Forward,Standard,No,Electric,NSW,51.8,none,Dual_Sided,32.0,No,97.0,https://www.bikesales.com.au/bikes/details/2019-kawasaki-ninja-400-ex400g/OAG-AD-17201485/?Cr=11,4.0,24,168.0,Spoke,1370.0,710.0,2019,Dealer
Standard,No,70.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Alternator_&_Regulator-Rectifier,Multi_plate,black,11.0,Liquid,JAPAN,2.0,Chain,167.0,Parallel,400,4.0,Piston,12.0,2_into_1,2019-06-17,Steel,Double_Piston,Hydraulic,310.0,Telescopic,120.0,14.0,Left_foot_lever,6.0,Manual,137.33805128205128,1125.0,Digital,1049.412,2019-07-19,2019-07-19,Yes,1990.0,No,Kawasaki,33.4,10000.0,40.0,8000.0,Ninja_400_(EX400G),OAG-AD-16846645,0,7490,26.081707070707118,Double_Piston,Hydraulic,220.0,Shock,130.0,95.0,01/01/1970,785.0,2.0,Forward,Standard,No,Electric,NSW,51.8,none,Dual_Sided,32.0,No,97.0,https://www.bikesales.com.au/bikes/details/2019-kawasaki-ninja-400-ex400g/OAG-AD-16846645/?Cr=12,4.0,24,168.0,Spoke,1370.0,710.0,2019,Dealer
Standard,No,70.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Alternator_&_Regulator-Rectifier,Multi_plate,black,11.0,Liquid,JAPAN,2.0,Chain,167.0,Parallel,400,4.0,Piston,12.0,2_into_1,2019-06-17,Steel,Double_Piston,Hydraulic,310.0,Telescopic,120.0,14.0,Left_foot_lever,6.0,Manual,137.33805128205128,1125.0,Digital,1049.412,2019-07-19,2019-07-19,Yes,1990.0,No,Kawasaki,33.4,10000.0,40.0,8000.0,Ninja_400_(EX400G),OAG-AD-17201153,0,7499,26.081707070707118,Double_Piston,Hydraulic,220.0,Shock,130.0,95.0,01/01/1970,785.0,2.0,Forward,Standard,No,Electric,NSW,51.8,none,Dual_Sided,32.0,No,97.0,https://www.bikesales.com.au/bikes/details/2019-kawasaki-ninja-400-ex400g/OAG-AD-17201153/?Cr=13,4.0,24,168.0,Spoke,1370.0,710.0,2019,Dealer
Standard,No,70.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,black,11.0,Liquid,JAPAN,2.0,Chain,167.0,Parallel,400,4.0,Piston,12.0,2_into_1,2019-06-17,Steel,Double_Piston,Hydraulic,310.0,Telescopic,120.0,14.0,Left_foot_lever,6.0,Manual,137.33805128205128,1125.0,Digital,3209.543,2019-07-19,2019-07-19,Yes,1190.0,No,Kawasaki,33.4,10000.0,40.0,8000.0,Ninja_400_(EX400G),OAG-AD-15693517,0,7499,26.081707070707118,Double_Piston,Hydraulic,220.0,Shock,130.0,95.0,01/03/2019,785.0,2.0,Forward,Standard,No,Electric,NSW,51.8,none,Dual_Sided,32.0,No,97.0,https://www.bikesales.com.au/bikes/details/2018-kawasaki-ninja-400-ex400g/OAG-AD-15693517/?Cr=14,4.0,24,168.0,Spoke,1370.0,710.0,2018,Dealer
Standard,No,70.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,black,11.0,Liquid,JAPAN,2.0,Chain,167.0,Parallel,400,4.0,Piston,12.0,2_into_1,2019-06-17,Steel,Double_Piston,Hydraulic,310.0,Telescopic,120.0,14.0,Left_foot_lever,6.0,Manual,137.33805128205128,1125.0,Digital,3209.543,2019-07-19,2019-07-19,Yes,1190.0,No,Kawasaki,33.4,10000.0,40.0,8000.0,Ninja_400_(EX400G),OAG-AD-15603075,0,7499,26.081707070707118,Double_Piston,Hydraulic,220.0,Shock,130.0,95.0,01/01/1970,785.0,2.0,Forward,Standard,No,Electric,NSW,51.8,none,Dual_Sided,32.0,No,97.0,https://www.bikesales.com.au/bikes/details/2018-kawasaki-ninja-400-ex400g/OAG-AD-15603075/?Cr=15,4.0,24,168.0,Spoke,1370.0,710.0,2018,Dealer
