Bore,Compression_Ratio,Cylinders,Engine_Stroke,Engine_Voltage,Front_Brake_Diameter,Front_Suspension_Travel,Fuel_Tank_Capacity,Gear_Number,Ground_Clearance,Height,Kilometers,Length,Maximum_Power,Maximum_Power_RPM,Price,Rake_(Caster_Angle),Rear_Brake_Diameter,Rear_Suspension_Travel,Recommended_RON,Seating_Capacity,Stroke,Throttle_Bore,Trail,Valves_Per_Cylinder,Wet_Operational_Weight,Wheelbase,Width,Remaining_Warranty,Remaining_Registration,Age,Live_Add,Engine_Size,ABS,Adjustable_Seat,Cam_Type,Carburettor,Charging_Method,Clutch_Type,Colour,Cooling,Country_of_Origin,Drive_Type,Engine_Config,Engine_Type,Exhaust_Config,First_Seen,Frame_Material,Front_Brake_Caliper(s),Front_Brake_Description,Front_Suspension,Gear_Change_Method,Gear_Type,Ignition,Last_Modified,Last_Seen,Learner_Approved,Linked_Braking_System,Model,Postcode,Rear_Brake_Caliper(s),Rear_Brake_Description,Rear_Suspension,Seating_Position,Side_Stand,Side_Stand_Start_Inhibitor,Starter,State,Suburb,Swingarm_Type,Traction_Control,URL,Wheel_Type,Seller,Brand,Sold
48.6,10.0,1.0,4.0,12.0,296.0,118.0,13.0,6.0,145.0,1127.0,16353.0,2030.0,23.0,10578.0,3495,25.0,220.0,104.0,95.0,2.0,55.0,39.22858171346292,95.0,4.0,161.0,1369.0,720.0,81,3,7,7.0,250,No,No,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,none,Liquid,THAILAND,Chain,Inline,Piston,1_into_1,2019-07-12,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-07-12,2019-07-19,Yes,No,CBR250R,0,Double_Piston,Hydraulic,Shock,Forward,Standard,No,Electric,QLD,none,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2012-honda-cbr250r/OAG-AD-17404942/?Cr=38,Spoke,Private,Honda,For Sale
76.0,10.0,1.0,4.0,12.0,296.0,118.02,13.0,6.0,145.0,1120.0,19534.0,2035.0,22.7,10908.0,3495,25.3,220.0,103.3,95.0,2.0,63.0,38.0,97.0,4.0,164.0,1380.0,720.0,45,2,4,7.0,300,No,No,DOHC_(Double_Over_Head_Cam),Fuel_injection,Engine,Multi_plate,red,Liquid,THAILAND,Chain,Vertical,Piston,2_into_1,2019-07-12,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-07-12,2019-07-19,Yes,No,CBR300R,0,Single_Piston,Hydraulic,Spring,Forward,Yes,Standard,Electric,QLD,none,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2015-honda-cbr300r/OAG-AD-17411155/?Cr=1,Spoke,Private,Honda,For Sale
76.0,10.0,1.0,4.0,12.0,296.0,118.02,13.0,6.0,145.0,1120.0,39162.0,2035.0,22.7,10908.0,2999,25.3,220.0,103.3,95.0,2.0,63.0,38.0,97.0,4.0,163.0,1380.0,720.0,33,1,3,7.0,300,Standard,No,DOHC_(Double_Over_Head_Cam),Fuel_injection,Engine,Multi_plate,black,Liquid,THAILAND,Chain,Vertical,Piston,2_into_1,2019-07-12,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-07-10,2019-07-19,Yes,No,CBR300RCBR300RA,3198,Single_Piston,Hydraulic,Spring,Forward,Yes,Standard,Electric,VIC,Seaford,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2016-honda-cbr300r-abs-cbr300ra/SSE-AD-6188737/?Cr=1,Spoke,Private,Honda,For Sale
76.0,10.0,1.0,4.0,12.0,296.0,118.02,13.0,6.0,145.0,1120.0,7955.0,2035.0,22.7,10908.0,3800,25.3,220.0,103.3,95.0,2.0,63.0,38.0,97.0,4.0,163.0,1380.0,720.0,33,3,3,7.0,300,Standard,No,DOHC_(Double_Over_Head_Cam),Fuel_injection,Engine,Multi_plate,black,Liquid,THAILAND,Chain,Vertical,Piston,2_into_1,2019-07-12,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-07-10,2019-07-19,Yes,No,CBR300RCBR300RA,2126,Single_Piston,Hydraulic,Spring,Forward,Yes,Standard,Electric,NSW,Cherrybrook,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2016-honda-cbr300r-abs-cbr300ra/SSE-AD-6188849/?Cr=5,Spoke,Private,Honda,For Sale
76.0,10.0,1.0,4.0,12.0,296.0,118.02,13.0,6.0,145.0,1120.0,11690.0,2035.0,22.7,10908.0,3990,25.3,220.0,103.3,95.0,2.0,63.0,38.0,97.0,4.0,163.0,1380.0,720.0,33,0,3,7.0,300,Standard,No,DOHC_(Double_Over_Head_Cam),Fuel_injection,Engine,Multi_plate,red,Liquid,THAILAND,Chain,Vertical,Piston,2_into_1,2019-07-12,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-07-11,2019-07-19,Yes,No,CBR300RCBR300RA,0,Single_Piston,Hydraulic,Spring,Forward,Yes,Standard,Electric,VIC,none,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2016-honda-cbr300r-abs-cbr300ra/OAG-AD-17353970/?Cr=9,Spoke,Private,Honda,For Sale
76.0,10.0,1.0,4.0,12.0,296.0,118.02,13.0,6.0,145.0,1120.0,3774.0,2035.0,22.7,10908.0,4400,25.3,220.0,103.3,95.0,2.0,63.0,38.0,97.0,4.0,163.0,1380.0,720.0,33,0,3,7.0,300,Standard,No,DOHC_(Double_Over_Head_Cam),Fuel_injection,Engine,Multi_plate,black,Liquid,THAILAND,Chain,Vertical,Piston,2_into_1,2019-07-12,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-07-08,2019-07-19,Yes,No,CBR300RCBR300RA,3355,Single_Piston,Hydraulic,Spring,Forward,Yes,Standard,Electric,VIC,Wendouree,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2016-honda-cbr300r-abs-cbr300ra/SSE-AD-6183982/?Cr=17,Spoke,Private,Honda,For Sale
76.0,10.0,1.0,4.0,12.0,296.0,118.02,13.0,6.0,145.0,1120.0,4812.735,2035.0,22.7,10908.0,4490,25.3,220.0,103.3,95.0,2.0,63.0,38.0,97.0,4.0,163.0,1380.0,720.0,21,0,2,7.0,300,Standard,No,DOHC_(Double_Over_Head_Cam),Fuel_injection,Engine,Multi_plate,red,Liquid,THAILAND,Chain,Vertical,Piston,2_into_1,2019-07-12,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-07-12,2019-07-19,Yes,No,CBR300RCBR300RA,0,Single_Piston,Hydraulic,Spring,Forward,Yes,Standard,Electric,WA,none,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2017-honda-cbr300r-abs-cbr300ra/OAG-AD-17416464/?Cr=18,Spoke,Private,Honda,For Sale
67.0,10.0,2.0,4.0,12.0,320.0,120.0,15.7,6.0,140.0,1145.0,27962.0,2075.0,35.0,8500.0,4495,25.5,240.0,130.0,95.0,2.0,66.8,36.083,101.9,4.0,194.0,1410.0,740.0,0,0,5,7.0,500,No,No,DOHC_(Double_Over_Head_Cam),Fuel_injection,Engine,Multi_plate,white,Liquid,THAILAND,Chain,Parallel,Piston,2_into_1,2019-07-12,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-07-11,2019-07-19,Yes,No,CBR500R,0,Single_Piston,Hydraulic,Shock,Forward,Yes,No,Electric,QLD,none,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2014-honda-cbr500r/OAG-AD-17404941/?Cr=19,Spoke,Private,Honda,For Sale
67.0,10.0,2.0,4.0,12.0,320.0,109.14,15.7,6.0,140.0,1145.0,18500.0,2075.0,35.0,8500.0,4490,25.5,240.0,119.29,95.0,2.0,66.8,36.083,101.9,4.0,196.0,1410.0,740.0,57,6,5,7.0,500,Standard,No,DOHC_(Double_Over_Head_Cam),Fuel_injection,Alternator_&_Regulator-Rectifier,Multi_plate,red,Liquid,THAILAND,Chain,Parallel,Piston,2_into_1,2019-07-12,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-07-10,2019-07-19,Yes,No,CBR500RA,0,Single_Piston,Hydraulic,Shock,Forward,Yes,No,Electric,NSW,none,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2014-honda-cbr500ra-abs/OAG-AD-17405380/?Cr=7,Spoke,Private,Honda,For Sale
67.0,10.0,2.0,4.0,12.0,320.0,109.14,15.7,6.0,140.0,1145.0,14563.0,2075.0,35.0,8500.0,4999,25.5,240.0,119.29,95.0,2.0,66.8,36.083,101.9,4.0,194.0,1410.0,740.0,45,0,4,7.0,500,Standard,No,DOHC_(Double_Over_Head_Cam),Fuel_injection,Alternator_&_Regulator-Rectifier,Multi_plate,red,Liquid,THAILAND,Chain,Parallel,Piston,2_into_1,2019-07-12,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-07-11,2019-07-19,Yes,No,CBR500RA,3006,Single_Piston,Hydraulic,Shock,Forward,Yes,No,Electric,VIC,South_wharf,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2015-honda-cbr500ra-abs/SSE-AD-6189839/?Cr=28,Spoke,Private,Honda,For Sale
67.0,10.0,2.0,4.0,12.0,320.0,109.14,15.7,6.0,140.0,1145.0,9112.0,2075.0,35.0,8500.0,5490,25.5,240.0,119.29,95.0,2.0,66.8,36.083,101.9,4.0,194.0,1410.0,740.0,45,0,4,7.0,500,Standard,No,DOHC_(Double_Over_Head_Cam),Fuel_injection,Alternator_&_Regulator-Rectifier,Multi_plate,silver,Liquid,THAILAND,Chain,Parallel,Piston,2_into_1,2019-07-12,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-07-12,2019-07-19,Yes,No,CBR500RA,0,Single_Piston,Hydraulic,Shock,Forward,Yes,No,Electric,QLD,none,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2015-honda-cbr500ra-abs/OAG-AD-17391934/?Cr=35,Spoke,Private,Honda,For Sale
67.0,10.0,2.0,4.0,12.0,320.0,109.14,15.7,6.0,140.0,1145.0,15312.0,2075.0,35.0,8500.0,5790,25.5,240.0,119.29,95.0,2.0,66.8,36.083,101.9,4.0,196.0,1410.0,740.0,57,6,5,7.0,500,Standard,No,DOHC_(Double_Over_Head_Cam),Fuel_injection,Alternator_&_Regulator-Rectifier,Multi_plate,none,Liquid,THAILAND,Chain,Parallel,Piston,2_into_1,2019-07-12,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-07-11,2019-07-19,Yes,No,CBR500RA,0,Single_Piston,Hydraulic,Shock,Forward,Yes,No,Electric,VIC,none,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2014-honda-cbr500ra-abs/OAG-AD-17409529/?Cr=56,Spoke,Private,Honda,For Sale
67.0,10.0,2.0,4.0,12.0,320.0,109.14,16.6,6.0,140.0,1145.0,7427.0,2075.0,35.0,8500.0,5800,25.5,240.0,119.29,95.0,2.0,66.8,34.0,102.0,4.0,193.92,1409.0,740.0,21,0,2,7.0,500,Standard,No,DOHC_(Double_Over_Head_Cam),Fuel_injection,Alternator_&_Regulator-Rectifier,Multi_plate,black,Liquid,THAILAND,Chain,Parallel,Piston,2_into_1,2019-07-12,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-07-08,2019-07-19,Yes,No,CBR500RA,6069,Single_Piston,Hydraulic,Shock,Forward,Standard,No,Electric,WA,Aveley,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2017-honda-cbr500ra-abs/SSE-AD-6184908/?Cr=58,Spoke,Private,Honda,For Sale
67.0,10.0,2.0,4.0,12.0,320.0,109.14,16.6,6.0,140.0,1145.0,145.0,2075.0,35.0,8500.0,5900,25.5,240.0,119.29,95.0,2.0,66.8,34.0,102.0,4.0,193.92,1409.0,740.0,9,5,1,0.0,500,Standard,No,DOHC_(Double_Over_Head_Cam),Fuel_injection,Alternator_&_Regulator-Rectifier,Multi_plate,red,Liquid,THAILAND,Chain,Parallel,Piston,2_into_1,2019-07-12,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-07-12,2019-07-12,Yes,No,CBR500RA,0,Single_Piston,Hydraulic,Shock,Forward,Standard,No,Electric,TAS,none,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2018-honda-cbr500ra-abs-my17/OAG-AD-17416697/?Cr=61,Spoke,Private,Honda,Sold
67.0,10.0,2.0,4.0,12.0,320.0,109.14,16.7,6.0,140.0,1145.0,2700.0,2075.0,35.0,8500.0,6600,25.5,240.0,119.29,95.0,2.0,66.8,34.0,102.0,4.0,193.92,1409.0,740.0,24,3,0,7.0,500,Standard,No,DOHC_(Double_Over_Head_Cam),Fuel_injection,Alternator_&_Regulator-Rectifier,Multi_plate,red,Liquid,THAILAND,Chain,Parallel,Piston,2_into_1,2019-07-12,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-07-08,2019-07-19,Yes,No,CBR500RA,3038,Single_Piston,Hydraulic,Shock,Forward,Standard,No,Electric,VIC,Taylors_lakes,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2019-honda-cbr500ra-abs-my18/SSE-AD-6183827/?Cr=92,Spoke,Private,Honda,For Sale
67.0,12.0,4.0,4.0,12.0,310.0,119.0,18.2,6.0,135.0,1105.0,22000.0,2013.0,92.0,13500.0,4000,23.5,220.0,130.0,95.0,2.0,42.5,36.083,98.0,4.0,187.0,1342.0,717.293,153,0,13,0.0,600,No,No,DOHC_(Double_Over_Head_Cam),Digital_fuel_injection,Engine,Multi_plate,silver,Liquid_&_Oil,JAPAN,Chain,Inline,Piston,2_into_1,2019-07-12,Aluminium,Double_Piston,Hydraulic,Inverted,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-07-10,2019-07-12,No,No,CBR600RR,4051,Single_Piston,Hydraulic,Spring,Forward,Standard,No,Electric,QLD,Alderley,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2006-honda-cbr600rr/SSE-AD-6189086/?Cr=4,Spoke,Private,Honda,Sold
67.0,12.0,4.0,4.0,12.0,310.0,119.0,18.0,6.0,135.0,1105.0,55000.0,2015.0,92.0,13500.0,4999,23.5,220.0,129.0,95.0,2.0,42.5,36.0,98.0,4.0,187.0,1375.0,685.0,129,0,11,7.0,600,No,No,DOHC_(Double_Over_Head_Cam),Fuel_injection,Engine,Multi_plate,red,Liquid,JAPAN,Chain,Inline,Piston,2_into_1,2019-07-12,Steel,Four_Piston,Hydraulic,Inverted,Left_foot_lever,Manual,Digital_Electronic,2019-07-08,2019-07-19,No,No,CBR600RR,3131,Single_Piston,Hydraulic,Spring,Forward,Yes,No,Electric,VIC,Nunawading,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2008-honda-cbr600rr-my09/SSE-AD-6184543/?Cr=16,Spoke,Private,Honda,For Sale
67.0,12.0,4.0,4.0,12.0,310.0,119.0,18.0,6.0,135.0,1105.0,55800.0,2015.0,92.0,13500.0,6500,23.5,220.0,129.0,95.0,2.0,42.5,36.083,98.0,4.0,187.0,1375.0,685.0,141,4,12,7.0,600,No,No,DOHC_(Double_Over_Head_Cam),Fuel_injection,Engine,Multi_plate,orange,Liquid,JAPAN,Chain,Inline,Piston,2_into_1,2019-07-12,Steel,Four_Piston,Hydraulic,Inverted,Left_foot_lever,Manual,Digital_Electronic,2019-07-11,2019-07-19,No,No,CBR600RR,4030,Single_Piston,Hydraulic,Spring,Forward,Yes,No,Electric,QLD,Lutwyche,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2007-honda-cbr600rr/SSE-AD-6189831/?Cr=34,Spoke,Private,Honda,For Sale
67.0,11.0,4.0,4.0,12.0,320.0,108.0,17.3,6.0,130.0,1145.0,22500.0,2110.0,52.0,6278.0,6990,25.3,240.0,128.0,95.0,2.0,46.0,36.083,101.0,4.0,211.0,1450.0,755.0,33,2,3,7.0,650,Standard,No,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,white,Liquid,THAILAND,Chain,Inline,Piston,2_into_1,2019-07-12,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-07-12,2019-07-19,Yes,No,CBR650FLAMSCBR650FL,4112,Single_Piston,Hydraulic,Shock,Forward,Standard,No,Electric,QLD,Kuraby,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2016-honda-cbr650f-lams-cbr650fl/SSE-AD-6190902/?Cr=3,Spoke,Private,Honda,For Sale
67.0,11.0,4.0,4.0,12.0,320.0,108.0,17.3,6.0,130.0,1145.0,7027.0,2110.0,52.0,6278.0,6990,25.3,240.0,128.0,95.0,2.0,46.0,36.083,101.0,4.0,211.0,1450.0,755.0,33,0,3,0.0,650,Standard,No,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,red,Liquid,THAILAND,Chain,Inline,Piston,2_into_1,2019-07-12,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-07-12,2019-07-12,Yes,No,CBR650FLAMSCBR650FL,0,Single_Piston,Hydraulic,Shock,Forward,Standard,No,Electric,QLD,none,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2016-honda-cbr650f-lams-cbr650fl/OAG-AD-17323466/?Cr=4,Spoke,Private,Honda,Sold
67.0,11.0,4.0,4.0,12.0,320.0,108.0,17.3,6.0,130.0,1145.0,6150.0,2110.0,52.0,6278.0,7490,25.3,240.0,128.0,95.0,2.0,46.0,36.083,101.0,4.0,211.0,1450.0,755.0,33,0,3,7.0,650,Standard,No,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,black,Liquid,THAILAND,Chain,Inline,Piston,2_into_1,2019-07-12,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-07-12,2019-07-19,Yes,No,CBR650FLAMSCBR650FL,0,Single_Piston,Hydraulic,Shock,Forward,Standard,No,Electric,VIC,none,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2016-honda-cbr650f-lams-cbr650fl/OAG-AD-17375426/?Cr=8,Spoke,Private,Honda,For Sale
67.0,11.0,4.0,4.0,12.0,320.0,108.0,17.3,6.0,130.0,1145.0,10222.0,2110.0,52.0,6278.0,7800,25.3,240.0,128.0,95.0,2.0,46.0,36.083,101.0,4.0,211.0,1450.0,755.0,33,5,3,7.0,650,Standard,No,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,black,Liquid,THAILAND,Chain,Inline,Piston,2_into_1,2019-07-12,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-07-08,2019-07-19,Yes,No,CBR650FLAMSCBR650FL,2527,Single_Piston,Hydraulic,Shock,Forward,Standard,No,Electric,NSW,Tullimbar,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2016-honda-cbr650f-lams-cbr650fl/SSE-AD-6184535/?Cr=10,Spoke,Private,Honda,For Sale
67.0,11.0,4.0,4.0,12.0,320.0,108.0,17.3,6.0,150.0,1145.0,1437.0,2110.0,52.0,6278.0,7990,25.3,240.0,128.0,95.0,2.0,46.0,32.0,101.0,4.0,213.0,1450.0,755.0,9,0,1,7.0,650,Standard,No,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,black,Liquid,THAILAND,Chain,Inline,Piston,4_into_1,2019-07-12,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-07-09,2019-07-19,Yes,No,CBR650FLAMSCBR650FL,0,Single_Piston,Hydraulic,Shock,Forward,Standard,No,Electric,WA,none,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2018-honda-cbr650f-lams-cbr650fl/OAG-AD-17397212/?Cr=15,Spoke,Private,Honda,For Sale
67.0,11.0,4.0,4.0,12.0,320.0,108.0,17.3,6.0,150.0,1145.0,1000.0,2110.0,52.0,6278.0,8000,25.3,240.0,128.0,95.0,2.0,46.0,32.0,101.0,4.0,213.0,1450.0,755.0,9,0,1,7.0,650,Standard,No,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,black,Liquid,THAILAND,Chain,Inline,Piston,4_into_1,2019-07-12,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-07-10,2019-07-19,Yes,No,CBR650FLAMSCBR650FL,4226,Single_Piston,Hydraulic,Shock,Forward,Standard,No,Electric,QLD,Robina,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2018-honda-cbr650f-lams-cbr650fl/SSE-AD-6188361/?Cr=17,Spoke,Private,Honda,For Sale
67.0,11.0,4.0,4.0,12.0,320.0,108.0,17.3,6.0,150.0,1145.0,10428.0,2110.0,52.0,6278.0,8290,25.3,240.0,128.0,95.0,2.0,46.0,32.0,101.0,4.0,213.0,1450.0,755.0,9,0,1,7.0,650,Standard,No,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,black,Liquid,THAILAND,Chain,Inline,Piston,4_into_1,2019-07-12,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-07-09,2019-07-19,Yes,No,CBR650FLAMSCBR650FL,0,Single_Piston,Hydraulic,Shock,Forward,Standard,No,Electric,WA,none,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2018-honda-cbr650f-lams-cbr650fl/OAG-AD-17398864/?Cr=19,Spoke,Private,Honda,For Sale
67.0,11.0,4.0,4.0,12.0,320.0,108.0,17.3,6.0,130.0,1145.0,9586.0,2110.0,52.0,6278.0,8490,25.3,240.0,128.0,95.0,2.0,46.0,36.083,101.0,4.0,211.0,1450.0,755.0,33,0,3,0.0,650,Standard,No,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,black,Liquid,THAILAND,Chain,Inline,Piston,2_into_1,2019-07-12,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-07-10,2019-07-12,Yes,No,CBR650FLAMSCBR650FL,0,Single_Piston,Hydraulic,Shock,Forward,Standard,No,Electric,VIC,none,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2016-honda-cbr650f-lams-cbr650fl/OAG-AD-17389226/?Cr=21,Spoke,Private,Honda,Sold
75.0,11.0,4.0,4.0,12.0,330.0,110.0,18.0,6.0,137.33805128205128,1135.0,37489.0,2025.0,84.95434975588091,11040.369323915236,5990,23.45,220.0,135.0,95.0,2.0,54.0,43.154,97.0,4.0,189.3854916067143,1400.0,680.0,0,0,16,7.0,900,No,No,DOHC_(Double_Over_Head_Cam),Fuel_injection,Engine,Multi_plate,black,Liquid,JAPAN,Chain,Inline,Piston,2_into_1,2019-07-12,Steel,Four_Piston,Hydraulic,Inverted,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-07-12,2019-07-19,No,No,CBR954RRFireblade,0,Single_Piston,Hydraulic,Spring,Forward,Standard,Standard,Electric,QLD,none,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2003-honda-cbr954rr-fireblade/OAG-AD-17405556/?Cr=1,Spoke,Private,Honda,For Sale
81.5,11.0,2.0,4.0,12.0,300.0,120.0,17.0,6.0,130.0,1095.0,1842.0,2095.0,52.0,6278.0,3490,25.0,230.0,130.0,95.0,2.0,62.0,39.0,97.0,4.0,211.0,1435.0,720.0,69,0,6,0.0,650,No,No,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,black,Liquid,KOREA,Chain,V-Twin,Piston,2_into_1,2019-07-12,Other,Four_Piston,Hydraulic,Conventional_Fork,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-07-12,2019-07-12,Yes,No,GT650REFI,0,Double_Piston,Hydraulic,Shock,Forward,Yes,Standard,Electric,ACT,none,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2013-hyosung-gt650r-efi/OAG-AD-17410610/?Cr=2,Spoke,Private,Hyosung,Sold
62.0,11.0,2.0,4.0,12.0,290.0,120.0,18.0,6.0,130.0,1110.0,46472.0,2085.0,23.4,11000.0,2000,26.0,220.0,130.0,95.0,2.0,41.2,30.0,82.0,4.0,169.61,1400.0,715.0,0,5,10,0.0,250,No,No,DOHC_(Double_Over_Head_Cam),Constant_velocity,Engine,Multi_plate,green,Liquid,JAPAN,Chain,Parallel,Piston,2_into_1,2019-07-12,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-07-10,2019-07-12,Yes,No,Ninja250REX250J,2257,Single_Piston,Hydraulic,Shock,Forward,Standard,No,Electric,NSW,Umina_beach,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2009-kawasaki-ninja-250r-ex250j/SSE-AD-6188586/?Cr=6,Spoke,Private,Kawasaki,Sold
62.0,11.0,2.0,4.0,12.0,290.0,120.0,18.0,6.0,130.0,1110.0,8723.0,2085.0,23.4,11000.0,2250,26.0,220.0,130.0,95.0,2.0,41.2,30.0,82.0,4.0,169.61,1400.0,715.0,0,0,11,0.0,250,No,No,DOHC_(Double_Over_Head_Cam),Constant_velocity,Engine,Multi_plate,black,Liquid,JAPAN,Chain,Parallel,Piston,2_into_1,2019-07-12,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-07-08,2019-07-12,Yes,No,Ninja250REX250J,3166,Single_Piston,Hydraulic,Shock,Forward,Standard,No,Electric,VIC,Hughesdale,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2008-kawasaki-ninja-250r-ex250j-my09/SSE-AD-6163211/?Cr=12,Spoke,Private,Kawasaki,Sold
62.0,11.0,2.0,4.0,12.0,290.0,120.0,18.0,6.0,130.0,1110.0,26113.0,2085.0,23.4,11000.0,2500,26.0,220.0,130.0,95.0,2.0,41.2,30.0,82.0,4.0,169.61,1400.0,715.0,0,8,10,0.0,250,No,No,DOHC_(Double_Over_Head_Cam),Constant_velocity,Engine,Multi_plate,black,Liquid,JAPAN,Chain,Parallel,Piston,2_into_1,2019-07-12,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-07-09,2019-07-12,Yes,No,Ninja250REX250J,2560,Single_Piston,Hydraulic,Shock,Forward,Standard,No,Electric,NSW,St_helens_park,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2009-kawasaki-ninja-250r-ex250j/SSE-AD-6184337/?Cr=20,Spoke,Private,Kawasaki,Sold
